Acoupar.exe - ISO3382 Acoustical Parameter File
Filename	Lsg_31.5 	Lsg_63   	Lsg_125  	Lsg_250  	Lsg_500  	Lsg_1000 	Lsg_2000 	Lsg_4000 	Lsg_8000 	Lsg_16000	Lsg_A    	Lsg_Lin  	Lno_31.5 	Lno_63   	Lno_125  	Lno_250  	Lno_500  	Lno_1000 	Lno_2000 	Lno_4000 	Lno_8000 	Lno_16000	Lno_A    	Lno_Lin  	StG_31.5 	StG_63   	StG_125  	StG_250  	StG_500  	StG_1000 	StG_2000 	StG_4000 	StG_8000 	StG_16000	StG_A    	StG_Lin  	C50_31.5 	C50_63   	C50_125  	C50_250  	C50_500  	C50_1000 	C50_2000 	C50_4000 	C50_8000 	C50_16000	C50_A    	C50_Lin  	C80_31.5 	C80_63   	C80_125  	C80_250  	C80_500  	C80_1000 	C80_2000 	C80_4000 	C80_8000 	C80_16000	C80_A    	C80_Lin  	D50_31.5 	D50_63   	D50_125  	D50_250  	D50_500  	D50_1000 	D50_2000 	D50_4000 	D50_8000 	D50_16000	D50_A    	D50_Lin  	ts _31.5 	ts _63   	ts _125  	ts _250  	ts _500  	ts _1000 	ts _2000 	ts _4000 	ts _8000 	ts _16000	ts _A    	ts _Lin  	EDT_31.5 	EDT_63   	EDT_125  	EDT_250  	EDT_500  	EDT_1000 	EDT_2000 	EDT_4000 	EDT_8000 	EDT_16000	EDT_A    	EDT_Lin  	Tus_31.5 	Tus_63   	Tus_125  	Tus_250  	Tus_500  	Tus_1000 	Tus_2000 	Tus_4000 	Tus_8000 	Tus_16000	Tus_A    	Tus_Lin  	T20_31.5 	T20_63   	T20_125  	T20_250  	T20_500  	T20_1000 	T20_2000 	T20_4000 	T20_8000 	T20_16000	T20_A    	T20_Lin  	T30_31.5 	T30_63   	T30_125  	T30_250  	T30_500  	T30_1000 	T30_2000 	T30_4000 	T30_8000 	T30_16000	T30_A    	T30_Lin  	IACCe_31.5 	IACCe_63   	IACCe_125  	IACCe_250  	IACCe_500  	IACCe_1000 	IACCe_2000 	IACCe_4000 	IACCe_8000 	IACCe_16000	IACCe_A    	IACCe_Lin  	tIACC_31.5 	tIACC_63   	tIACC_125  	tIACC_250  	tIACC_500  	tIACC_1000 	tIACC_2000 	tIACC_4000 	tIACC_8000 	tIACC_16000	tIACC_A    	tIACC_Lin  	wIACC_31.5 	wIACC_63   	wIACC_125  	wIACC_250  	wIACC_500  	wIACC_1000 	wIACC_2000 	wIACC_4000 	wIACC_8000 	wIACC_16000	wIACC_A    	wIACC_Lin  
G:\Siberia\Adyrgan\Day1/output/Siberiaposition11_W_WY.wav	59.702	77.906	80.745	82.431	88.015	93.000	92.170	87.922	88.891	92.519	98.624	99.151	25.299	31.949	19.798	-7.109	-34.069	-64.569	-91.249	-94.468	-87.938	-77.820	-38.070	1.123	-9.298	8.906	11.745	13.431	19.015	24.000	23.170	18.922	19.891	23.519	21.624	20.151	5.833	15.100	12.931	10.817	18.828	21.646	19.937	18.228	22.699	23.223	20.446	19.406	7.944	17.709	18.179	16.011	25.132	28.653	25.913	24.584	29.381	26.124	26.486	24.494	73.608	95.945	92.092	91.366	98.024	98.871	98.595	98.375	99.400	99.378	98.817	98.657	45832.047	12078.682	3304.158	573.047	217.315	80.846	71.427	38.521	19.680	12.878	43.105	54.217	1.008	0.285	0.265	0.225	0.159	0.104	0.144	0.161	0.091	0.089	0.117	0.124	1.472	0.179	0.347	0.462	0.228	0.156	0.191	0.250	0.191	0.132	0.182	0.181	1.458	2.547	0.299	0.414	0.239	0.212	0.228	0.233	0.181	0.155	0.227	0.278	1.429	--	--	0.616	0.368	0.237	0.275	0.268	0.287	--	0.249	0.434	0.000	0.000	0.000	0.288	0.716	0.765	0.677	0.455	0.658	0.629	0.302	0.182	0.000	0.000	0.000	1.000	0.938	-0.438	-0.250	0.188	0.042	-0.125	-0.292	-0.292	0.000	0.000	0.000	0.604	0.312	0.167	0.104	0.062	0.042	0.042	0.062	0.062
G:\Siberia\Adyrgan\Day1/output/Siberiaposition12_0001_W_WY.wav	63.286	78.732	83.668	84.637	83.207	93.652	89.870	87.729	89.859	98.440	100.802	102.656	40.843	39.782	30.498	6.877	-13.961	-49.822	-73.496	-77.404	-87.029	-78.627	-26.221	12.856	-5.714	9.732	14.668	15.637	14.207	24.652	20.870	18.729	20.859	29.440	23.802	23.656	-nan(ind)	3.052	11.812	20.095	20.294	28.163	25.745	24.790	32.115	30.160	29.266	25.519	-nan(ind)	5.005	12.244	21.730	22.341	29.454	26.540	25.612	33.118	30.689	30.249	26.119	44.819	54.552	81.351	96.418	95.975	99.209	98.739	99.337	99.924	99.896	99.775	99.685	18239.391	8102.749	6093.057	1829.193	552.404	494.886	453.158	61.632	14.272	2.537	45.379	33.576	0.896	1.546	1.853	0.175	0.168	0.093	0.086	0.085	0.010	0.008	0.012	0.011	0.576	0.824	--	0.060	0.038	0.109	0.101	0.109	0.008	0.008	0.010	0.014	--	2.640	--	0.082	0.101	--	0.037	--	--	--	0.039	--	--	--	--	--	--	--	0.098	--	0.149	--	--	--	0.289	0.466	0.898	0.690	0.739	0.860	0.619	0.455	0.666	0.660	0.353	0.323	-1.000	1.000	0.062	-0.146	-0.042	-0.021	0.021	0.333	-0.188	-0.021	-0.021	-0.021	0.208	0.354	1.042	0.625	0.229	0.167	0.104	0.042	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan\Day1/output/Siberiaposition14_0001_W_WY.wav	45.621	65.257	67.610	69.286	73.781	86.034	89.048	91.434	86.456	99.254	98.211	99.376	14.122	15.804	3.913	-26.511	-56.170	-82.387	-100.251	-101.775	-95.854	-85.896	-57.900	-5.829	-23.379	-3.743	-1.390	0.286	4.781	17.034	20.048	22.434	17.456	30.254	21.211	20.376	0.030	12.127	15.029	17.683	18.442	18.571	20.065	24.270	26.470	34.643	23.982	25.534	1.857	13.775	19.713	23.745	20.964	23.863	26.382	30.247	32.581	38.139	29.750	30.910	50.129	93.504	93.792	97.251	96.529	97.504	98.139	99.506	99.745	99.966	99.502	99.691	64460.246	2250.610	533.119	296.074	119.659	48.176	57.239	19.881	13.758	5.579	15.071	10.345	1.791	0.326	0.253	0.131	0.119	0.103	0.089	0.049	0.041	0.066	0.055	0.061	2.003	0.268	0.250	0.230	0.432	0.187	0.145	0.076	0.095	0.044	0.080	0.056	1.656	1.236	1.193	0.210	0.496	0.460	0.340	0.162	0.123	0.053	0.172	0.150	--	1.159	0.994	0.727	0.700	0.618	0.481	0.389	0.180	0.104	0.444	--	0.000	0.362	0.012	0.475	0.174	0.181	0.108	0.260	0.333	0.563	0.181	0.296	0.000	1.000	-1.000	-0.167	-0.438	-0.417	-0.688	-0.021	-0.062	0.021	-0.042	0.021	0.000	0.125	0.021	0.583	0.271	0.146	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan\Day1/output/Siberiaposition14_0002_W_WY.wav	58.349	73.763	75.778	80.354	80.976	88.197	84.016	82.291	79.851	90.195	92.728	93.957	41.806	38.687	19.035	-3.331	-39.071	-69.742	-94.273	-99.136	-93.671	-89.318	-33.068	5.715	-10.651	4.763	6.778	11.354	11.976	19.197	15.016	13.291	10.851	21.195	15.728	14.957	-nan(ind)	6.745	13.786	17.380	19.989	22.442	18.027	17.058	18.625	28.994	20.477	19.673	-nan(ind)	6.982	15.820	23.120	22.762	28.095	22.325	21.362	23.598	31.912	24.986	22.756	36.675	72.533	92.625	96.765	97.928	99.136	97.154	97.616	98.565	99.874	98.759	98.669	756.066	1100.470	704.777	301.609	113.524	34.781	57.538	21.785	17.515	5.852	23.752	24.792	0.647	1.383	0.233	0.130	0.094	0.079	0.093	0.078	0.097	0.039	0.075	0.076	--	1.370	0.185	0.188	0.305	0.098	0.172	0.182	0.134	0.043	0.111	0.119	--	--	1.248	0.179	0.119	0.205	0.538	0.365	0.307	0.070	0.153	0.186	--	--	0.862	0.465	0.587	0.475	0.565	0.422	0.717	--	0.522	0.887	0.605	0.174	0.283	0.521	0.191	0.177	0.130	0.259	0.479	0.503	0.114	0.129	1.000	1.000	-1.000	-0.083	-0.312	-0.438	-0.125	0.958	-0.062	0.021	0.354	0.354	0.583	0.062	0.104	0.604	0.271	0.146	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan\Day1/output/Siberiaposition16_take_0001_W_WY.wav	48.058	59.745	63.725	64.776	67.464	76.960	78.475	80.758	77.146	85.368	87.183	87.929	20.951	21.542	10.182	-6.992	-33.661	-69.027	-86.530	-89.933	-100.261	-97.199	-46.454	-9.976	-20.942	-9.255	-5.275	-4.224	-1.536	7.960	9.475	11.758	8.146	16.368	10.183	8.929	0.518	3.749	8.400	14.107	14.348	16.877	16.006	21.245	27.898	31.121	20.155	20.626	2.316	7.037	13.003	20.099	21.377	24.324	26.548	29.841	34.912	38.110	28.968	28.071	50.947	58.703	76.755	91.736	91.834	93.271	92.946	98.857	99.793	99.919	98.381	98.835	8308.421	32062.260	28980.262	4496.359	1700.554	1633.073	927.243	252.545	161.908	99.921	314.841	265.064	2.662	1.474	1.692	0.262	0.360	0.344	0.368	0.575	0.523	1.720	0.582	0.679	0.294	1.268	1.180	--	0.347	--	--	0.020	0.018	0.006	0.015	0.015	0.186	--	0.164	0.143	--	--	--	--	0.027	0.011	0.079	0.126	--	--	--	--	--	--	--	--	--	--	--	--	0.000	0.000	0.000	0.202	0.738	0.638	0.654	0.805	0.593	0.621	0.386	0.297	0.000	0.000	0.000	1.000	0.771	-0.417	-0.229	0.167	0.167	-0.167	0.167	-0.167	0.000	0.000	0.000	0.042	0.250	0.167	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan\Day1/output/Siberiaposition7_0001_W_WY.wav	56.802	67.138	72.790	70.129	74.574	80.886	78.888	76.742	76.757	85.906	87.812	89.517	24.705	27.091	14.760	-5.555	-31.135	-61.906	-87.718	-87.975	-99.707	-101.856	-39.645	-3.185	-12.198	-1.862	3.790	1.129	5.574	11.886	9.888	7.742	7.757	16.906	10.812	10.517	6.725	13.649	22.222	16.079	20.267	23.799	20.342	20.476	25.794	38.204	23.756	24.818	-nan(ind)	15.796	23.496	18.600	23.444	26.044	21.845	21.862	29.672	44.087	25.550	26.557	58.306	87.844	98.911	93.646	97.748	98.906	98.477	98.375	99.583	99.985	99.428	99.595	2008.959	9152.800	3590.976	2260.648	329.471	362.058	237.756	144.684	21.644	3.279	66.008	46.683	1.719	1.424	0.142	0.231	0.170	0.117	0.090	0.149	0.055	0.008	0.075	0.046	0.197	3.519	0.184	0.121	0.115	0.089	0.137	0.106	0.300	0.013	0.233	0.134	0.174	0.197	0.144	2.050	--	--	--	0.202	0.189	--	0.132	0.220	0.157	--	--	--	1.574	--	1.442	1.320	--	0.127	--	--	0.241	0.709	0.900	0.660	0.497	0.651	0.575	0.467	0.668	0.659	0.327	0.313	1.000	1.000	1.000	0.146	0.042	0.021	0.042	0.354	-0.188	-0.083	-0.021	-0.021	0.000	0.229	1.229	0.604	0.250	0.167	0.083	0.042	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan\Day1/output/Siberiaposition8_0001_W_WY.wav	54.198	67.095	72.406	71.970	74.056	81.958	80.585	77.389	74.574	85.811	88.478	89.928	20.169	22.328	18.839	2.948	-30.226	-59.060	-79.383	-86.262	-100.703	-101.403	-52.987	-6.459	-14.802	-1.905	3.406	2.970	5.056	12.958	11.585	8.389	5.574	16.811	11.478	10.928	2.590	10.651	20.709	21.530	21.792	28.148	28.433	27.728	32.385	39.583	29.664	28.071	4.286	11.624	22.858	22.804	24.279	29.734	29.729	29.179	35.642	44.736	31.247	29.214	53.872	85.711	98.175	98.407	97.966	99.549	99.566	99.608	99.933	99.989	99.800	99.809	11476.336	10812.937	3855.251	1155.338	504.823	265.214	292.880	122.497	17.115	3.867	65.643	47.517	1.917	1.583	0.182	0.182	0.231	0.065	0.080	0.111	0.041	0.010	0.049	0.023	0.358	1.591	0.264	0.140	0.100	0.090	0.149	0.121	--	0.009	0.111	0.089	0.280	--	0.146	0.114	0.135	--	0.047	--	0.201	--	0.162	0.173	0.210	--	--	--	--	0.119	0.112	0.190	0.121	0.132	0.136	--	0.690	0.760	0.901	0.836	0.770	0.832	0.511	0.448	0.474	0.759	0.334	0.311	1.000	1.000	0.646	0.062	0.000	0.042	0.604	-0.042	-0.188	-0.167	-0.021	-0.021	0.000	0.333	1.125	0.604	0.250	0.167	0.104	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan\Day1/output/Siberiaposition8_0002_W_WY.wav	13.764	56.918	64.869	59.958	63.335	72.398	73.134	75.024	76.395	84.144	83.993	85.354	16.892	20.969	15.396	-16.860	-37.170	-73.057	-84.406	-95.871	-105.998	-105.305	-46.759	-9.794	-55.236	-12.082	-4.131	-9.042	-5.665	3.398	4.134	6.024	7.395	15.144	6.993	6.354	0.984	3.905	6.402	17.152	15.862	18.405	16.326	18.032	17.424	27.997	20.003	20.734	4.309	4.877	7.984	20.863	23.351	26.592	20.156	29.206	39.844	42.814	28.156	26.493	52.029	56.955	67.253	94.988	93.040	94.924	91.731	94.865	97.750	99.841	98.263	98.869	-14386.769	6461.163	1774.603	1753.672	1568.019	821.971	762.856	443.314	93.160	36.793	147.773	95.197	0.452	3.201	1.517	0.277	0.271	0.343	0.351	0.406	0.620	0.558	0.365	0.422	0.303	0.241	1.043	0.250	0.151	0.158	0.019	0.013	0.011	0.010	0.016	0.017	--	1.219	1.466	--	0.113	--	1.796	0.141	--	--	0.249	--	--	2.062	1.548	--	--	--	1.578	--	--	--	--	--	0.509	0.847	0.750	0.831	0.777	0.713	0.482	0.408	0.537	0.718	0.277	0.268	1.000	1.000	0.792	0.042	-0.042	0.000	0.042	-0.229	-0.188	-0.167	-0.021	-0.021	0.979	0.667	1.167	0.583	0.250	0.146	0.104	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan\Day1/output/Siberiaposition8_0003_W_WY.wav	19.909	63.877	68.001	70.243	71.664	80.536	78.196	75.812	77.415	84.508	87.190	88.546	28.643	28.249	16.156	3.165	-42.618	-68.400	-86.221	-90.881	-100.688	-99.196	-36.360	1.901	-49.091	-5.123	-0.999	1.243	2.664	11.536	9.196	6.812	8.415	15.508	10.190	9.546	-nan(ind)	9.184	14.829	18.911	20.649	27.878	25.505	25.639	34.583	35.509	28.506	26.687	-nan(ind)	10.034	16.091	19.829	22.949	29.881	27.172	27.313	37.625	38.956	30.329	27.984	219.825	78.950	93.542	96.504	96.570	99.369	99.129	99.403	99.961	99.972	99.734	99.743	268814.188	21158.729	4869.581	1826.662	840.416	380.888	319.392	214.981	18.734	12.003	79.727	58.272	0.377	1.882	0.923	0.199	0.139	0.117	0.121	0.112	0.044	0.039	0.053	0.037	2.645	1.354	2.443	0.041	0.185	0.088	0.089	0.068	0.008	0.010	0.227	0.231	--	--	--	--	0.103	--	--	--	--	--	0.182	0.180	--	1.646	--	--	--	0.106	--	--	0.121	0.136	--	--	0.399	0.839	0.950	0.700	0.482	0.694	0.515	0.344	0.536	0.654	0.289	0.281	1.000	1.000	0.542	0.083	-0.042	0.000	0.083	0.917	-0.083	-0.167	0.104	0.104	0.271	0.438	1.083	0.583	0.250	0.167	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan\Day2/output/Siberiaposition1_0001_W_WY.wav	58.244	65.881	64.271	62.202	68.814	76.526	79.372	80.374	81.133	83.722	87.588	88.038	26.813	25.188	18.582	-13.116	-50.732	-82.507	-93.969	-89.063	-97.233	-86.357	-41.502	-4.856	-10.756	-3.119	-4.729	-6.798	-0.186	7.526	10.372	11.374	12.133	14.722	10.588	9.038	9.870	6.752	5.257	2.608	-1.316	-5.117	-4.853	-3.863	-6.114	-7.509	-5.345	-5.427	15.479	11.267	11.695	10.688	8.917	10.330	9.623	14.589	23.731	22.237	13.856	14.615	90.135	78.031	75.529	64.579	42.658	24.718	24.743	29.888	19.882	15.101	22.640	22.361	575.976	1974.678	2588.967	2047.564	1982.097	2048.602	1783.423	1063.100	298.353	114.159	753.071	538.383	0.512	0.429	0.472	0.507	0.529	0.506	0.485	0.466	0.319	0.310	0.462	0.456	0.368	0.210	--	0.304	0.225	0.179	0.081	0.154	0.076	--	0.231	0.202	0.795	--	1.483	0.358	0.179	0.186	0.160	--	0.112	0.136	--	--	0.210	--	--	0.880	0.218	0.180	0.096	0.820	0.100	--	--	--	0.827	0.486	0.555	0.549	0.458	0.512	0.490	0.386	0.541	0.588	0.271	0.241	-1.000	-1.000	-1.000	-0.875	-0.229	-0.042	0.000	-0.250	-0.208	-0.167	-0.021	-0.021	0.604	0.250	0.312	0.604	0.271	0.146	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan\Day2/output/Siberiaposition1_0002_W_WY.wav	55.611	63.603	65.209	61.513	70.162	77.952	79.730	79.307	80.455	84.888	87.577	88.209	27.100	29.504	9.101	-13.234	-41.639	-72.376	-87.973	-98.664	-102.612	-83.083	-48.223	-13.622	-13.389	-5.397	-3.791	-7.487	1.162	8.952	10.730	10.307	11.455	15.888	10.577	9.209	-1.088	-0.554	3.136	-0.454	0.494	-0.524	1.087	1.915	4.657	6.754	2.908	3.874	-0.158	3.235	10.277	12.356	15.427	18.487	17.356	16.360	23.682	22.843	18.958	18.850	43.868	47.127	66.846	47.874	52.614	47.170	55.302	59.371	73.753	82.413	65.830	70.849	323.901	2812.568	7663.783	3379.366	2725.137	2216.190	1142.733	531.273	284.999	119.251	575.225	430.019	2.677	1.684	0.834	0.395	0.275	0.220	0.367	0.373	0.326	0.300	0.362	0.357	--	0.466	1.092	0.445	0.233	0.214	0.141	--	0.079	--	0.180	0.159	--	--	1.326	1.107	0.268	0.205	0.128	0.107	0.123	0.161	0.140	0.127	--	--	0.915	0.844	0.208	0.134	0.215	0.116	0.110	--	--	--	0.000	0.262	0.806	0.404	0.530	0.688	0.461	0.360	0.461	0.629	0.318	0.278	0.000	-1.000	-1.000	-1.000	-0.229	-0.042	0.000	0.312	-0.208	-0.167	-0.021	-0.021	0.000	0.292	0.250	0.979	0.271	0.146	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan\Day2/output/Siberiaposition4_0001_W_WY.wav	52.326	58.226	56.826	52.547	59.219	69.121	72.470	73.684	65.187	74.229	78.940	78.978	28.971	28.420	5.977	-11.313	-41.783	-68.733	-88.452	-94.248	-101.858	-78.799	-53.560	-15.162	-16.674	-10.774	-12.174	-16.453	-9.781	0.121	3.470	4.684	-3.813	5.229	1.940	-0.022	-15.126	-10.078	-10.587	-15.223	-23.597	-25.636	-23.816	-11.644	-1.733	7.878	-9.222	-6.578	-10.024	-8.282	-8.578	-13.433	-21.901	-23.300	-21.823	-3.883	10.936	9.683	-5.110	-3.734	3.873	10.650	8.052	2.926	0.461	0.273	0.439	6.415	40.228	84.499	11.326	18.972	66763.055	6878.085	2584.535	1048.301	496.002	322.104	269.639	325.329	95.620	256.799	278.694	340.071	2.799	2.927	2.268	1.235	0.313	0.370	0.399	0.760	0.229	1.262	1.265	1.311	1.044	0.982	1.584	1.388	0.390	0.381	0.275	0.294	0.270	2.980	0.328	1.214	--	0.804	--	1.128	1.040	1.118	0.441	0.512	0.519	2.193	1.045	1.449	--	--	--	0.961	0.966	1.076	0.804	0.763	1.222	1.860	1.066	1.178	0.070	0.000	0.497	0.327	0.371	0.312	0.283	0.703	0.610	0.616	0.406	0.428	1.000	0.000	0.792	-0.479	0.125	-0.021	-0.771	-0.021	-0.042	-0.062	0.000	-0.062	0.042	0.000	1.500	0.500	0.250	0.146	0.083	0.042	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan\Day2/output/Siberiaposition5_0001_W_WY.wav	11.509	63.952	63.761	59.922	69.504	79.073	81.324	80.845	75.860	90.274	89.155	90.461	28.404	28.294	15.548	-6.400	-38.125	-74.797	-88.580	-100.214	-105.261	-81.352	-41.777	-1.761	-57.491	-5.048	-5.239	-9.078	0.504	10.073	12.324	11.845	6.860	21.274	12.155	11.461	0.676	0.895	-0.362	-3.887	-0.314	-4.011	-4.648	-4.251	0.058	8.817	-0.029	2.751	1.093	1.878	1.825	6.687	16.573	15.801	15.731	16.402	20.146	26.056	18.191	18.284	52.957	54.378	47.917	29.584	48.215	28.552	27.160	30.679	50.311	87.574	49.841	64.578	-200.788	3477.897	1499.280	747.863	167.574	383.651	403.095	421.416	246.355	77.744	214.803	152.899	2.096	2.165	1.186	0.523	0.417	0.330	0.414	0.403	0.113	0.013	0.380	0.350	--	2.060	1.740	--	0.112	0.124	0.128	0.090	0.058	--	0.077	0.134	--	1.019	1.145	1.204	0.180	0.145	0.130	0.111	0.105	0.096	0.120	0.150	--	--	0.836	--	--	0.240	0.169	0.133	0.113	0.154	--	--	0.000	0.000	0.236	0.116	0.314	0.106	0.306	0.155	0.305	0.785	0.238	0.368	0.000	0.000	-0.604	0.104	0.000	1.000	0.000	1.000	0.104	-0.229	-0.021	-0.229	0.000	0.000	0.938	0.354	0.292	0.208	0.083	0.083	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan\Day2/output/Siberiaposition5_0002_W_WY.wav	52.178	65.997	68.635	68.599	75.514	82.429	83.860	82.644	78.461	90.527	91.017	92.005	13.316	17.351	12.789	-11.135	-40.759	-70.520	-94.209	-102.259	-104.795	-82.926	-50.499	-16.835	-16.822	-3.003	-0.365	-0.401	6.514	13.429	14.860	13.644	9.461	21.527	14.017	13.005	8.945	10.418	6.999	9.799	10.146	7.214	5.692	5.781	9.385	11.121	7.723	8.907	9.885	13.655	14.906	20.962	25.139	23.727	23.857	25.933	29.081	30.431	25.685	25.550	80.735	91.604	83.220	89.387	89.205	82.026	73.526	72.867	87.573	92.535	83.739	88.071	155.568	1992.333	1306.142	450.842	82.077	225.043	241.599	248.325	112.656	55.792	144.105	107.599	1.986	0.449	0.420	0.272	0.342	0.393	0.458	0.612	0.719	1.886	0.407	0.362	0.374	--	0.265	0.267	0.159	--	0.119	0.095	--	--	--	--	--	--	1.439	0.183	0.141	0.131	0.122	0.111	0.115	0.102	0.119	0.122	1.280	1.494	1.471	--	0.189	0.138	0.162	0.115	0.116	--	0.135	--	0.332	0.000	0.527	0.146	0.312	0.218	0.337	0.150	0.287	0.714	0.228	0.249	-1.000	0.000	-1.000	-0.271	0.000	0.083	-0.021	-0.042	-0.062	-0.167	-0.021	0.042	0.292	0.000	0.146	0.500	0.292	0.146	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan\Day2/output/Siberiaposition5_0003_W_WY.wav	34.920	43.299	38.758	36.676	39.647	52.969	50.431	43.865	36.064	58.104	58.065	59.947	4.528	9.779	-6.635	-32.107	-59.351	-89.202	-106.336	-110.181	-111.312	-84.999	-59.138	-25.635	-34.080	-25.701	-30.242	-32.324	-29.353	-16.031	-18.569	-25.135	-32.936	-10.896	-18.935	-19.053	-9.658	-10.519	-21.065	-15.046	-9.842	-17.550	-19.446	-20.728	-12.993	-8.671	-14.091	-11.576	-4.709	-3.563	-12.223	-3.226	6.906	9.771	7.806	6.175	3.740	-6.211	2.842	-0.746	9.782	8.342	0.847	3.075	17.867	5.026	2.646	1.058	4.796	12.047	3.851	6.619	11976.560	2182.436	1282.454	1388.465	274.404	141.433	190.339	201.685	251.071	419.259	252.862	345.623	1.939	2.309	0.510	0.382	0.316	0.160	0.199	0.311	2.496	3.113	2.491	2.771	1.749	2.450	2.103	0.934	0.699	0.306	0.612	--	2.850	1.187	2.663	1.929	1.397	--	1.655	1.334	1.604	--	--	1.650	2.285	--	--	--	--	--	1.118	1.148	1.484	1.060	0.917	1.537	--	--	--	--	0.278	0.205	0.246	0.603	0.571	0.163	0.129	0.215	0.360	0.239	0.131	0.161	1.000	1.000	0.000	-0.917	-0.104	-0.042	0.896	0.000	-0.208	-0.021	0.042	-0.021	0.188	0.500	0.917	0.521	0.229	0.146	0.083	0.083	0.062	0.042	0.042	0.042
G:\Siberia\Adyrgan\Day2/output/Siberiaposition5_0004_W_WY.wav	44.086	52.399	54.058	53.083	54.646	68.307	70.368	67.839	58.367	64.765	75.418	75.116	14.713	14.534	-2.261	-21.061	-48.416	-79.242	-100.133	-100.228	-103.036	-77.389	-53.780	-14.822	-24.914	-16.601	-14.942	-15.917	-14.354	-0.693	1.368	-1.161	-10.633	-4.235	-1.582	-3.884	2.288	4.863	-1.246	-0.206	-1.936	-4.611	-5.424	-5.479	0.477	-10.002	-6.832	-5.628	4.057	9.615	8.632	10.808	9.053	10.379	12.038	12.032	14.314	-6.788	9.882	7.433	58.020	71.054	42.893	48.820	39.492	26.326	23.895	24.099	52.641	9.091	17.406	22.522	893.553	1064.214	359.165	584.785	209.333	126.389	196.411	153.167	126.788	460.537	174.403	202.024	1.912	0.635	0.556	0.449	0.484	0.420	0.401	0.387	0.278	2.597	0.428	0.777	--	1.430	0.317	0.379	0.422	0.240	0.185	0.229	0.195	0.870	0.367	1.715	1.279	1.350	1.185	0.850	0.917	--	0.365	0.376	1.014	--	1.184	1.267	0.883	0.993	0.821	0.855	0.852	0.836	0.752	0.755	0.876	--	0.871	0.890	0.337	0.239	0.124	0.415	0.392	0.245	0.284	0.315	0.385	0.289	0.268	0.255	1.000	1.000	1.000	-0.479	-0.104	0.896	0.000	0.000	-0.062	-0.083	0.000	0.000	0.000	0.333	0.125	0.688	0.229	0.146	0.083	0.062	0.042	0.042	0.083	0.083
G:\Siberia\Adyrgan\Day2/output/Siberiaposition6_0001_W_WY.wav	45.727	63.395	62.048	63.653	67.576	72.915	78.663	75.965	70.162	67.676	83.086	82.664	25.513	31.194	23.378	-6.446	-45.798	-63.608	-81.209	-90.940	-95.834	-83.240	-41.117	-3.805	-23.273	-5.605	-6.952	-5.347	-1.424	3.915	9.663	6.965	1.162	-1.324	6.086	3.664	-6.885	-5.400	-3.500	1.215	-1.138	-0.337	0.313	-2.015	6.332	1.179	0.105	-0.208	-4.011	-2.197	2.349	7.660	12.662	9.883	15.063	14.312	18.433	9.540	13.797	11.446	21.698	22.438	31.075	56.945	43.584	48.326	51.447	40.791	75.531	56.740	50.484	48.984	3604.198	18830.697	2035.277	681.536	210.474	172.706	328.435	346.777	364.486	194.202	299.735	362.055	2.561	2.598	2.057	0.540	0.410	0.452	0.394	0.279	0.273	0.458	0.396	0.415	0.539	1.373	2.199	0.319	0.143	0.253	0.118	0.107	0.114	2.108	0.172	0.300	0.417	--	1.104	1.150	--	--	0.204	0.199	0.111	--	0.258	--	0.283	--	--	0.839	0.841	0.850	--	--	--	--	--	--	0.287	0.192	0.316	0.313	0.096	0.422	0.304	0.242	0.389	0.441	0.254	0.235	1.000	0.438	-1.000	-0.750	-0.125	-0.104	0.000	-0.042	-0.208	-0.167	-0.021	-0.021	0.312	1.729	0.083	0.542	0.250	0.146	0.083	0.062	0.042	0.042	0.062	0.062
